location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
11,2/4/2020,reference,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,259465835.5,-1.0987,1,,,,1,0.944,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/5/2020,reference,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,259465835.5,-1.0552,1,,,,1,0.944,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/6/2020,reference,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,259465835.5,-1.0069,1,,,,1,0.9441,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/7/2020,reference,Indonesia,4.72,104.8,0,0,0,0,4.72,0,104.8,0,0,0,0,0,0,0,0,0,0,0,0,inf,,,,,,,,,,259465835.5,-0.9532,1,,,,1,0.9444,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/8/2020,reference,Indonesia,16.94,125.17,0,0,0,0,21.66,0,209.74,0,0,0,0,0,0,0,0,0,0,0,0,inf,,,,,,,,,,259465835.5,-0.8936,1,,,,1,0.9446,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/9/2020,reference,Indonesia,30.96,255.99,0,0,0,0,52.62,0,465.73,0,0,0,0,0,0,0,0,0,0,0,0,inf,,,,,,,,,,259465835.5,-0.8274,1,,,,1,0.9449,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/10/2020,reference,Indonesia,73.58,458.11,0,0,0,0,126.2,0,923.84,0,0,0,0,0,0,0,0,0,0,0,0,inf,,,,,,,,,,259465835.5,-0.7538,1,,,,1,0.9451,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/11/2020,reference,Indonesia,136.78,562.59,0,0,0,0,262.98,0,1433.66,0,0,0,0,0,0,0,0,0,0,0,0,inf,,,,,,,,,,259465835.5,-0.672,1,,,,1,0.9454,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/12/2020,reference,Indonesia,195.65,610.44,0,0,0,0,458.63,0,1944.84,0,0,0,0,0,0,0,0,0,0,0,0,inf,,,,,,,,,,259465835.5,-0.5811,1,,,,1,0.9455,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/13/2020,reference,Indonesia,280.63,639.45,0,0,0,0,739.27,0,2457.4,0,0,0,0,0,0,0,0,0,0,0,0,inf,,,,,,,,,,259465835.5,-0.4801,1,,,,1,0.9458,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/14/2020,reference,Indonesia,407.03,1176.07,89.66,0,0,0,1146.3,93.52,3633.47,0,0,0,0,0,0,0,0,0,0,0,0,inf,11.21,,,,,,,,,259465835.5,-0.3679,1,,,,1,0.9463,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/15/2020,reference,Indonesia,590.14,2148.97,101.09,0,0,0,1736.44,187.23,5782.44,0,0,0,0,0,0,0,0,0,0,0,0,inf,11.07,,,,,,,,,259465835.5,-0.2434,1,,,,1,0.9469,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/16/2020,reference,Indonesia,822.03,2671.74,227.06,0,0,0,2558.47,414.3,8448.96,0,0,0,0,0,0,0,0,0,0,0,0,inf,9.29,,,,,,,,,259465835.5,-0.1049,1,,,,1,0.9474,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/17/2020,reference,Indonesia,1104.71,3264.55,371.72,0,0,0,3663.17,820.12,11584.55,0,0,0,0,0,0,0,0,0,0,0,0,inf,5.35,,,,,,,,,259465835.5,0.0006,1,0.1767,0.1767,0.1767,1,0.9479,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/18/2020,reference,Indonesia,1557.54,3915.99,433.96,0,0,0,5220.71,1272.22,15500.53,0,0,0,0,0,0,0,0,0,0,0,0,inf,6.81,,,,,,,,,259465835.5,0.0771,1,0.1796,0.1796,0.1796,1,0.9485,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/19/2020,reference,Indonesia,2137.03,4786.79,441.94,0,0,0,7357.74,1726.14,19994.37,0,0,0,0,0,0,0,0,0,0,0,0,inf,6.81,,,,,,,,,259465835.5,0.1285,1,0.1825,0.1825,0.1825,1,0.9487,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/20/2020,reference,Indonesia,2699.16,5488.82,487.32,0,0,0,10056.9,2189.57,24869.62,0,0,0,0,0,0,0,0,0,0,0,0,inf,5.87,,,,,,,,,259465835.5,0.1605,1,0.1859,0.1859,0.1859,1,0.9491,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,,
11,2/21/2020,reference,Indonesia,3202.01,5556.94,1045.65,0,0,0,13258.92,3227.56,30395.56,0,0,0,0,0,0,0,0,0,0,0,0,inf,3.94,,,,,,,,,259465835.5,0.1814,1,0.1897,0.1897,0.1897,1,0.95,0,0,1,,,,0,0,0,0,0,0,0,0,0,224864,7085,,0,0
11,2/22/2020,reference,Indonesia,3582.8,5544.3,1829.51,0,0,0,16841.71,5139.58,35385.9,0,0,0,0,0,0,0,0,0,0,0,0,inf,2.13,,,,,,,,,259465835.5,0.2049,1,0.1939,0.1939,0.1939,1,0.9508,0,0,1,,,,0.28,1.77,0,0.11,0.68,0,0.29,1.86,0,224864,7085,,0,inf
11,2/23/2020,reference,Indonesia,3937.85,5949.63,1721.12,0,0,0,20779.57,7507.14,40238.8,0,0,0,0,0,0,0,0,0,0,0,0,8.91,1.71,25.47,,,,,,,,259465835.5,0.2528,1,0.2015,0.2015,0.2015,1,0.9516,0,0,1,,,,1.12,6.07,0,0.43,2.33,0,0.89,4.53,0,224864,7085,,0,inf
11,2/24/2020,reference,Indonesia,4172.02,5686.39,1679.39,0,0,0,24951.59,9818.35,45670.42,0,0,0,0,0,0,0,0,0,0,0,0,7.18,1.37,20.33,,,,,,,,259465835.5,0.3512,1,0.2104,0.2104,0.2104,1,0.9524,0,0,1,,,,2.89,13.77,0,1.11,5.29,0,1.86,8.09,0,224864,7085,,0,inf
11,2/25/2020,reference,Indonesia,4392.39,6439.6,1555.71,0,0,0,29343.98,12711.28,51403.58,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0.89,10.17,,,,,,,,259465835.5,0.5201,1,0.2206,0.2206,0.2206,1,0.9532,0,0,1,,,,5.59,22.34,0,2.15,8.58,0,2.84,9,0,224864,7085,,0,inf
11,2/26/2020,reference,Indonesia,4804.25,7294.21,1657.96,0,0,0,34148.23,16356.02,57660.48,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0.84,8.94,,,,,,,,259465835.5,0.7662,1,0.2324,0.2324,0.2324,1,0.9537,0,0,1,,,,9.29,30.92,0.74,3.57,11.88,0.28,3.89,9.02,0.77,224864,7085,,0,inf
11,2/27/2020,reference,Indonesia,5376.08,8360.26,1948.42,0,0,0,39524.31,20456.28,65728.81,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.83,9.51,,,,,,,,259465835.5,1.0753,1,0.2459,0.2459,0.2459,1,0.9542,0,0,1,,,,13.92,39.51,2.54,5.35,15.18,0.98,4.87,10.3,1.74,224864,7085,,0,inf
11,2/28/2020,reference,Indonesia,6014.23,9285.94,2201.85,0,0,0,45538.54,23669.27,74986.47,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0.81,8.99,,,,,,,,259465835.5,1.4215,1,0.2611,0.2611,0.2611,1,0.9553,0,0,1,,,,20.92,59.22,5.76,8.03,22.73,2.21,7.35,20.72,3.05,224864,7085,,0,inf
11,2/29/2020,reference,Indonesia,6781.14,10051.67,2385.77,0,0,0,52319.68,27758.56,84952.61,0,0,0,0,0,0,0,0,0,0,0,0,2.41,1.05,6.25,,,,,,,,259465835.5,1.7785,1,0.278,0.278,0.278,1,0.9564,0,0,1,,,,31.66,95.2,9.35,12.14,36.51,3.59,11.3,37.83,3.24,224864,7085,,0,0.022
11,3/1/2020,reference,Indonesia,7632.88,11625.74,2708.21,0,0,0,59952.56,32674.99,95473.39,0,0,0,0,0,0,0,0,0,0,0,0,2.21,1.17,4.47,,,,,,,,259465835.5,2.1263,1,0.2964,0.2964,0.2964,1,0.9575,0,0,1,,,,46.31,139.82,12.95,17.75,53.6,4.97,15.39,46.9,3.43,224864,7085,,0,0.022
11,3/2/2020,reference,Indonesia,8619.51,14214.31,3168.1,0,0,0,68572.07,37037.25,107211.35,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1.45,4.18,0,0,2,,0,0,2,259465835.5,2.4519,1,0.3164,0.3164,0.3164,1,0.9586,0,0,1,,,,66.02,192.25,16.56,24.74,72.05,6.21,20.73,55.11,3.8,224864,7085,,0,0.0224
11,3/3/2020,reference,Indonesia,9743.26,16246.1,3826.79,0,0,0,78315.34,41576.48,122056.28,0,0,0,0,0,0,0,0,0,0,0,0,2.35,1.48,3.98,0,0,2,,0,0,0,259465835.5,2.7448,1,0.338,0.338,0.338,1,0.9597,0,0,1,,,,93.24,257.69,24.86,34.39,95.05,9.17,28.61,68.78,8.72,224864,7085,,0,0.0243
11,3/4/2020,reference,Indonesia,10799.22,17493.18,4371.5,0,0,0,89114.56,46606.77,139739.64,0,0,0,0,0,0,0,0,0,0,0,0,2.44,1.45,4.5,0,0,2,,0,0,0,259465835.5,2.9966,1,0.361,0.361,0.361,1,0.9602,0,0,1,,,,127.5,332.73,40.02,46.37,121.01,14.56,36.01,78.88,15.13,224864,7085,,0,0.0232
11,3/5/2020,reference,Indonesia,11856.81,19415.9,4713.79,0,0,0,100971.37,50995.84,159184.58,0,0,0,0,0,0,0,0,0,0,0,0,2.46,1.35,4.76,0,0,2,,0,0,0,259465835.5,3.196,1,0.3852,0.3852,0.3852,1,0.9609,0,0,1,,,,167.1,413.91,58.83,59.84,148.23,21.07,41.63,85.34,18.16,224864,7085,,0,0.0201
11,3/6/2020,reference,Indonesia,12847.46,21258.33,5222.62,0,0,0,113818.83,55895.46,175433.57,0,0,0,0,0,0,0,0,0,1.67,1.67,1.67,2.38,1.26,4.52,0,0,4,,0,0,2,259465835.5,3.3219,1,0.4107,0.4107,0.4107,1,0.9622,0,0,1,,,,205.15,485.83,77.61,72.41,171.48,27.39,40.28,76.63,16.74,224864,7085,,0.0006,0.0144
11,3/7/2020,reference,Indonesia,13694.75,23553.92,5719.16,0,0,0,127513.58,61255.15,193889.43,0,0,0,0,0,0,0,0,0,3.03,3.03,3.03,2.25,1.11,4.03,0,0,4,,0,0,0,259465835.5,3.3457,1,0.4371,0.4371,0.4371,1,0.9636,0,0,1,,,,245.11,556.35,100.06,85.32,193.67,34.83,42.89,78.65,18.9,224864,7085,,0.0009,0.0125
11,3/8/2020,reference,Indonesia,14687.19,25755.44,6339.07,0,0,0,142200.77,67169.51,217442.66,0,0,0,0,0,0,0,0,0,4.1,4.1,4.1,2.12,1.15,3.55,0,0,6,,0,0,2,259465835.5,3.2329,1,0.4645,0.4645,0.4645,1,0.9649,0,0,1,,,,287.47,635.2,122.72,98.85,218.42,42.2,46.39,89.47,19.92,224864,7085,0,0.0011,0.0119
11,3/9/2020,reference,Indonesia,15763.22,28280.24,6985.48,0.65,0.44,0.93,157963.98,73704.19,243047.48,0.65,0.44,0.93,0.15,0.15,0.15,0.15,0.15,0.15,4.6,4.6,4.6,2.01,1.11,3.2,0,0,19,,0,0,13,259465835.5,2.9423,1,0.4926,0.4926,0.4926,1,0.9662,0,0,1,,,,331.01,720.57,147.83,112.53,244.97,50.26,48.6,90.7,20.76,224864,7085,inf,0.0012,0.0116
11,3/10/2020,reference,Indonesia,16981.76,30583.18,7184.01,2.23,1.49,3.22,174945.74,80931.39,272063.06,1.58,1.05,2.28,0.36,0.36,0.37,0.51,0.51,0.52,6.96,6.96,6.96,1.9,1.01,3.17,0,0,27,,0,0,8,259465835.5,2.4237,1,0.5213,0.5213,0.5213,1,0.9676,0,0,1,,,,378.3,814.44,176.33,127.55,274.61,59.45,53.6,100.17,23.13,224864,7085,inf,0.0017,0.0121
11,3/11/2020,reference,Indonesia,18697.79,33094.35,7860.49,5.04,3.36,7.3,193643.53,88984.74,304992.45,2.81,1.87,4.09,0.65,0.65,0.65,1.16,1.16,1.17,11.24,11.24,11.24,1.85,1.05,2.89,4.33,4.33,34,,1,1,7,259465835.5,1.6234,1,0.5504,0.5504,0.5504,1,0.9683,0,0,1,,,,433.61,916.69,211.29,144.48,305.46,70.4,63.01,121.23,26.91,224864,7085,inf,0.0025,0.0131
11,3/12/2020,reference,Indonesia,20607.15,35247.26,8377.71,8.16,5.43,11.84,214250.69,98163.7,340818.84,3.12,2.07,4.54,0.72,0.72,0.72,1.89,1.88,1.9,14.53,14.53,14.53,1.84,1.1,2.63,4.33,0,34,,1,0,0,259465835.5,0.4929,1,0.5799,0.5799,0.5799,1,0.969,0,0,1,,,,495.36,1020.23,243.47,163.28,336.29,80.25,72.26,138.64,30.17,224864,7085,inf,0.0029,0.0135
11,3/13/2020,reference,Indonesia,22675.55,38196.51,9276.28,11.29,7.5,16.38,236926.23,108313.24,379361.72,3.12,2.07,4.54,0.72,0.72,0.72,2.61,2.6,2.62,16.17,16.17,16.17,1.86,1.12,2.41,17.33,12.99,69,,4,3,35,259465835.5,-1.0007,1,0.6095,0.6095,0.6095,1,0.9706,0,0,1,,,,560.65,1121.01,276.32,182.92,365.74,90.15,79.94,155.85,32.19,224864,7085,inf,0.0029,0.0133
11,3/14/2020,reference,Indonesia,24886.16,40957.9,10456.67,14.41,9.58,20.92,261812.39,119447.7,420466.23,3.12,2.07,4.54,0.72,0.72,0.72,3.33,3.31,3.35,18.6,18.6,18.6,1.92,1.14,2.54,21.66,4.33,96,,5,1,27,259465835.5,-2.8647,1,0.6393,0.6393,0.6393,1,0.9722,0,0,1,,,,629.72,1219.57,311.06,203.34,393.8,100.44,87.99,169.28,35.69,224864,7085,inf,0.003,0.0131
11,3/15/2020,reference,Indonesia,26874.57,42644.34,11431.55,21.56,14.3,31.31,288686.97,131108.59,462840.24,7.15,4.73,10.4,1.65,1.65,1.65,4.98,4.96,5,24.17,24.17,24.17,1.94,1.33,2.52,21.66,0,117,,5,0,21,259465835.5,-5.073,1,0.6692,0.6692,0.6692,1,0.9737,0,0.0001,1,,,,684.21,1302.82,338.85,218.58,416.21,108.25,99.14,183.75,42.06,224864,7085,inf,0.0034,0.0131
11,3/16/2020,reference,Indonesia,28646.63,43821.08,11812.81,34.58,22.91,50.28,317333.6,142921.41,506347.44,13.02,8.61,18.96,3.01,3,3.01,7.99,7.97,8.01,33.6,33.6,33.6,1.95,1.44,2.55,21.66,0,134,,5,0,17,259465835.5,-7.5712,1,0.699,0.699,0.699,1,0.9753,0,0.0001,1,,,,745.24,1392.27,359.26,236.39,441.63,113.96,116.07,230.5,47.65,224864,7085,0.024,0.0042,0.0134
11,3/17/2020,reference,Indonesia,30020.2,44870.34,12017.04,50.7,33.56,73.75,347353.8,154938.45,550804.16,16.12,10.65,23.47,3.72,3.72,3.72,11.71,11.69,11.74,41.24,41.24,41.24,1.93,1.37,2.56,21.66,0,172,,5,0,38,259465835.5,-10.2871,1,0.7287,0.7287,0.7287,1,0.9769,0,0.0002,1,,,,806.96,1460.76,373.87,250.92,454.22,116.25,128.48,265.35,49.13,224864,7085,0.0226,0.0046,0.0132
11,3/18/2020,reference,Indonesia,30696.89,45229.84,12242.03,69.6,46.05,101.28,378050.68,167180.48,595029.36,18.9,12.49,27.53,4.36,4.36,4.37,16.07,16.05,16.1,46.74,46.74,46.74,1.84,1.22,2.5,82.3,60.64,227,,19,14,55,259465835.5,-13.1418,1,0.7584,0.7584,0.7584,1,0.9777,0,0.0004,1,,,,865.9,1549.68,376.82,263.46,471.5,114.65,135.44,290.21,49.92,224864,7085,0.0186,0.0048,0.0125
11,3/19/2020,reference,Indonesia,30996.26,45728.92,12405.99,93.15,61.61,135.56,409046.94,179586.47,636433.32,23.54,15.55,34.29,5.44,5.43,5.44,21.51,21.48,21.54,53.67,53.67,53.67,1.69,1.07,2.54,108.29,25.99,311,,25,6,84,259465835.5,-16.0573,1,0.7879,0.7879,0.7879,1,0.9785,0,0.001,1,,,,930.79,1664.09,397,278.39,497.72,118.74,143.8,317.28,50.25,224864,7085,0.0164,0.0051,0.012
11,3/20/2020,reference,Indonesia,31220.71,47280.37,12573.9,120.09,79.41,174.81,440267.65,192160.37,679962.09,26.95,17.8,39.25,6.22,6.22,6.22,27.73,27.7,27.77,60.17,60.17,60.17,1.54,0.92,2.61,138.61,30.32,369,,32,7,58,259465835.5,-18.9602,1,0.8174,0.8174,0.8174,1,0.9803,0,0.0022,1,,,,996.69,1812.26,412.33,293.43,533.54,121.39,151.1,343.09,53.03,224864,7085,0.0129,0.0053,0.0116
11,3/21/2020,reference,Indonesia,31622.46,50793.56,12869.22,149.21,98.64,217.22,471890.11,205308.56,726864.63,29.11,19.23,42.4,6.72,6.72,6.72,34.45,34.42,34.49,68.6,68.6,68.6,1.41,0.84,2.39,164.59,25.99,450,,38,6,81,259465835.5,-21.7841,1,0.8467,0.8467,0.8467,1,0.9821,0,0.0048,1,,,,1066.43,1995.01,431.9,309.5,579,125.35,163.87,376.17,56.17,224864,7085,0.011,0.0058,0.0117
11,3/22/2020,reference,Indonesia,32209.06,51898.45,13600.76,176.77,116.85,257.37,504099.17,219600.91,777714.57,27.57,18.21,40.15,6.36,6.36,6.37,40.82,40.78,40.86,77.17,77.17,77.17,1.3,0.81,2.01,207.91,43.31,514,,48,10,64,259465835.5,-24.4656,1,0.876,0.876,0.876,1,0.9839,0,0.0095,1,,,,1162.4,2222.15,461.18,332.67,635.96,131.98,180.61,410.24,57.47,224864,7085,0.0085,0.0061,0.0121
11,3/23/2020,reference,Indonesia,33159.78,54583.02,14296.33,205.26,135.67,298.87,537258.95,234986.68,831818.61,28.49,18.82,41.5,6.58,6.58,6.58,47.39,47.36,47.44,82.17,82.17,82.17,1.21,0.81,1.73,212.24,4.33,579,,49,1,65,259465835.5,-26.9401,1,0.9052,0.9052,0.9052,1,0.9856,0,0.0178,1,,,,1261.33,2444.84,493.37,356.47,690.95,139.43,192.59,427.74,60.29,224864,7085,0.0076,0.0061,0.0121
11,3/24/2020,reference,Indonesia,34649.83,59053.95,14856.49,238.71,157.76,347.58,571908.79,252010.39,890863.11,33.44,22.09,48.71,7.72,7.72,7.72,55.12,55.08,55.17,90.46,90.46,90.46,1.18,0.78,1.6,238.23,25.99,687,,55,6,108,259465835.5,-29.1458,1,0.9345,0.9345,0.9345,1,0.9874,0,0.0312,1,,,,1374.56,2691.89,532.58,385.37,754.7,149.31,213.31,465.39,67.73,224864,7085,0.0081,0.0063,0.0125
11,3/25/2020,reference,Indonesia,36269.4,62822.96,15661.81,275.56,182.1,401.26,608178.18,270505.41,953679.24,36.85,24.34,53.67,8.51,8.5,8.51,63.62,63.58,63.68,99.39,99.39,99.39,1.18,0.8,1.49,251.22,12.99,792,,58,3,105,259465835.5,-31.0342,1,0.9638,0.9638,0.9638,1,0.9883,0,0.0511,1,,,,1506.6,2961.13,576.58,420.37,826.21,160.88,239.35,513.65,76.88,224864,7085,0.0085,0.0063,0.0128
11,3/26/2020,reference,Indonesia,38376.35,68435.84,15963.81,315.81,208.68,459.89,646554.53,290314.01,1021154.2,40.25,26.58,58.63,9.29,9.29,9.3,72.92,72.87,72.97,106.24,106.24,106.24,1.22,0.84,1.62,337.85,86.63,896,,78,20,104,259465835.5,-32.5831,1,0.9931,0.9931,0.9931,1,0.9893,0,0.0779,1,,,,1657.26,3260.76,630.34,461.47,907.96,175.52,263.81,551.25,89.18,224864,7085,0.0086,0.006,0.0129
11,3/27/2020,reference,Indonesia,40850.14,73430.64,17308.11,358.84,237.1,522.58,687404.67,312520.49,1094584.84,43.03,28.42,62.69,9.94,9.93,9.94,82.85,82.8,82.91,115.67,115.67,115.67,1.29,0.8,1.72,376.83,38.98,1050,,87,9,154,259465835.5,-33.8085,1,1.0227,1.0227,1.0227,1,0.9912,0,0.1106,1,,,,1827.11,3587.06,695.34,508.02,997.36,193.34,291.01,600.95,102.72,224864,7085,0.0083,0.0059,0.013
11,3/28/2020,reference,Indonesia,42724.63,77777.66,18004.52,406.52,268.59,592.03,730129.3,336416.6,1172377.2,47.68,31.49,69.45,11.01,11,11.01,93.86,93.81,93.92,120.82,120.82,120.82,1.33,0.79,1.78,441.81,64.97,1160,,102,15,110,259465835.5,-34.7516,1,1.0524,1.0524,1.0524,1,0.9932,0,0.146,1,,,,2000.06,3903.41,776.48,555.61,1084.35,215.7,307.48,634.58,114.13,224864,7085,0.0083,0.0056,0.0126
11,3/29/2020,reference,Indonesia,44246.34,78591.4,18182.29,462.24,305.39,673.2,774375.64,360885.37,1254810.03,55.72,36.8,81.17,12.86,12.86,12.87,106.72,106.67,106.79,124.53,124.53,124.53,1.35,0.85,1.8,493.78,51.98,1291,,114,12,131,259465835.5,-35.4641,1,1.0825,1.0825,1.0825,1,0.9951,0,0.1791,1,,,,2166.85,4201,862.56,602.36,1167.83,239.78,318.95,662.66,121.79,224864,7085,0.0085,0.0053,0.012
11,3/30/2020,reference,Indonesia,45378.89,80055.01,17735.08,521.36,344.43,759.33,819754.53,385858.98,1340307.14,59.12,39.04,86.13,13.65,13.65,13.65,120.37,120.32,120.45,128.46,128.46,128.46,1.35,0.91,1.72,528.43,34.65,1421,,122,8,130,259465835.5,-35.9978,1,1.113,1.113,1.113,1,0.9971,0,0.2043,1,,,,2325.61,4467.86,947.17,646.23,1241.51,263.2,327.94,687.87,119.24,224864,7085,0.0081,0.0051,0.0116
11,3/31/2020,reference,Indonesia,45782.52,80870.53,16793.79,578.93,382.45,843.2,865537.04,409816.66,1426771.08,57.58,38.02,83.88,13.29,13.29,13.3,133.67,133.61,133.74,132.24,132.24,132.24,1.32,0.9,1.68,589.07,60.64,1536,,136,14,115,259465835.5,-36.3982,1,1.144,1.144,1.144,1,0.999,0,0.2293,1,,,,2564.61,4871.99,1069.96,712.07,1352.71,297.07,331.29,699.89,117.79,224864,7085,0.007,0.005,0.0111
11,4/1/2020,reference,Indonesia,45898.77,81616.78,16769.99,635.58,419.86,925.73,911435.81,430721.96,1510401.76,56.65,37.41,82.52,13.08,13.08,13.08,146.75,146.69,146.82,135.1,135.1,135.1,1.28,0.84,1.63,680.03,90.96,1686,,157,21,150,259465835.5,-36.7054,1,1.1757,1.1757,1.1757,1,1,0,0.255,1,,,,2715.26,5102.24,1159.99,752.54,1414.1,321.49,329.07,699.96,117.59,224864,7085,0.0062,0.005,0.0107
11,4/2/2020,reference,Indonesia,45484.94,82619.98,16172.5,689.14,455.23,1003.74,956920.75,449453.8,1590772.2,53.55,35.37,78.02,12.36,12.36,12.37,159.11,159.05,159.19,138.53,138.53,138.53,1.21,0.86,1.56,736.34,56.31,1800,,170,13,114,259465835.5,-36.954,1,1.2081,1.2081,1.2081,1,1.001,0,0.2812,1,,,,2785.31,5189.92,1217.58,770.2,1435.13,336.69,325.51,704.2,116.98,224864,7085,0.0054,0.0051,0.0105
11,4/3/2020,reference,Indonesia,44503.76,83580.69,15257.66,742.07,490.19,1080.86,1001424.51,466248.95,1666883.28,52.94,34.96,77.11,12.22,12.22,12.22,171.33,171.27,171.42,148.53,148.53,148.53,1.12,0.78,1.45,783.99,47.65,1997,,181,11,197,259465835.5,-37.1716,1,1.2414,1.2414,1.2414,1,1.0031,0,0.3072,1,,,,2849.21,5287.5,1274.59,784.2,1455.3,350.81,332.26,737.26,115.68,224864,7085,0.0049,0.0055,0.0106
11,4/4/2020,reference,Indonesia,43531.56,82666.98,14804.39,795.32,525.35,1158.42,1044956.07,487642.94,1739426.3,53.24,35.16,77.56,12.29,12.29,12.3,183.62,183.56,183.71,164.39,164.39,164.39,1.04,0.74,1.38,827.3,43.31,2104,,191,10,107,259465835.5,-37.3779,1,1.2757,1.2757,1.2757,1,1.0052,0,0.3331,1,,,,2936.89,5440.08,1337.85,802.67,1486.8,365.64,348.4,792.86,112.93,224864,7085,0.0046,0.006,0.0109
11,4/5/2020,reference,Indonesia,42467.14,79257.67,14407.21,847.32,559.7,1234.18,1087423.21,507976.29,1810697.72,52.01,34.35,75.76,12.01,12,12.01,195.63,195.56,195.72,178.82,178.82,178.82,0.97,0.74,1.29,857.62,30.32,2286,,198,7,182,259465835.5,-37.5849,1,1.3113,1.3113,1.3113,1,1.0074,0,0.3584,1,,,,3070.03,5687.01,1415.46,833.28,1543.59,384.19,360.63,833.52,115.59,224864,7085,0.0043,0.0065,0.011
11,4/6/2020,reference,Indonesia,41190.44,74861.18,14053.62,907.07,599.15,1321.21,1128613.64,527309.05,1885155.51,59.74,39.45,87.03,13.79,13.79,13.8,209.43,209.35,209.52,199.82,199.82,199.82,0.92,0.73,1.17,905.27,47.65,2505,,209,11,219,259465835.5,-37.795,1,1.3483,1.3483,1.3483,1,1.0095,0,0.3834,1,,,,3200.9,5949.59,1486.82,859.89,1598.29,399.42,383.81,895.9,117.79,224864,7085,0.0047,0.0071,0.0113
11,4/7/2020,reference,Indonesia,40239.21,72061.87,13837.5,979.8,647.18,1427.18,1168852.85,543166.71,1959357.46,72.74,48.03,105.96,16.79,16.79,16.8,226.22,226.14,226.31,217.53,217.53,217.53,0.89,0.68,1.05,957.24,51.98,2753,,221,12,248,259465835.5,-37.9994,1,1.3868,1.3868,1.3868,1,1.0116,0,0.4077,1,,,,3412.69,6415.4,1592.71,907.3,1705.6,423.44,403.17,948.25,120.85,224864,7085,0.0053,0.0075,0.0114
11,4/8/2020,reference,Indonesia,39995.38,70427.5,13205.71,1060.58,700.52,1544.86,1208848.23,561378.81,2032224.18,80.78,53.34,117.68,18.65,18.65,18.65,244.87,244.79,244.97,235.24,235.24,235.24,0.88,0.66,1.06,1039.54,82.3,2972,,240,19,219,259465835.5,-38.1807,1,1.4271,1.4271,1.4271,1,1.0126,0,0.4319,1,,,,3608.1,6892.22,1677.72,948.92,1812.64,441.24,422.28,1001.22,125.1,224864,7085,0.0055,0.0078,0.0114
